brand_name,product_name,asin,price,overall_rating,reviewer_username,review_date,review_rating,r-45-date-txt1,r-45-date-txt2,r-45-date-txt3,r-45-date-txt4,r-45-date-txt5,r-45-date-txt6,r-45-date-txt7,r-45-date-txt8,r-45-date-txt9,r-45-date-txt10,r-45-date-txt11,r-45-date-txt12,r-45-date-txt13,r-45-date-txt14,r-45-date-txt15,r-45-date-txt16,r-45-date-txt17,r-45-date-txt18,r-45-date-txt19,r-45-date-txt20,r-45-date-txt21,r-45-date-txt22,r-45-date-txt23,r-45-date-txt24,r-45-date-txt25,r-45-date-txt26,r-45-date-txt27,r-45-date-txt28,r-45-date-txt29,r-45-date-txt30,r-45-date-txt31,r-45-date-txt32,r-45-date-txt33,r-45-date-txt34,r-45-date-txt35,r-45-date-txt36,r-45-date-txt37,r-45-date-txt38,r-45-date-txt39,r-45-date-txt40,r-45-date-txt41,r-45-date-txt42,r-45-date-txt43,r-45-date-txt44,r-45-date-txt45,r-45-date-txt46,r-45-date-txt47,r-45-date-txt48,r-45-date-txt49,r-45-date-txt50,r-45-date-txt51,r-45-date-txt52,r-45-date-txt53,r-45-date-txt54,r-45-date-txt55,r-45-date-txt56,r-45-date-txt57,r-45-date-txt58,r-45-date-txt59,r-45-date-txt60,r-45-date-txt61,r-45-date-txt62,r-45-date-txt63,r-45-date-txt64,r-45-date-txt65,r-45-date-txt66,r-45-date-txt67,r-45-date-txt68,r-45-date-txt69,r-45-date-txt70,r-45-date-txt71,r-45-date-txt72,r-45-date-txt73,r-45-date-txt74,r-45-date-txt75,r-45-date-txt76,r-45-date-txt77,r-45-date-txt78,r-45-date-txt79,r-45-date-txt80,r-45-date-txt81,r-45-date-txt82,r-45-date-txt83,r-45-date-txt84,r-45-date-txt85,r-45-date-txt86,r-45-date-txt87,r-45-date-txt88,r-45-date-txt89,r-45-date-txt90,r-45-date-txt91,r-45-date-txt92,r-45-date-txt93,r-45-date-txt94,r-45-date-txt95,r-45-date-txt96,r-45-date-txt97,r-45-date-txt98,r-45-date-txt99,r-45-date-txt100,r-45-date-txt101,r-45-date-txt102,r-45-date-txt103,r-45-date-txt104,r-45-date-txt105,r-45-date-txt106,r-45-date-txt107,r-45-date-txt108,r-45-date-txt109,r-45-date-txt110,r-45-date-txt111,r-45-date-txt112,r-45-date-txt113,r-45-date-txt114,r-45-date-txt115,r-45-date-txt116,r-45-date-txt117,r-45-date-txt118,r-45-date-txt119,r-45-date-txt120,r-45-date-txt121,r-45-date-txt122,r-45-date-txt123,r-45-date-txt124,r-45-date-txt125,r-45-date-txt126,r-45-date-txt127,r-45-date-txt128,r-45-date-txt129,r-45-date-txt130,r-45-date-txt131,r-45-date-txt132,r-45-date-txt133,r-45-date-txt134,r-45-date-txt135,r-45-date-txt136,r-45-date-txt137,r-45-date-txt138,r-45-date-txt139,r-45-date-txt140,r-45-date-txt141,r-45-date-txt142,r-45-date-txt143,r-45-date-txt144,r-45-date-txt145,r-45-date-txt146,r-45-date-txt147,r-45-date-txt148,r-45-date-txt149,r-45-date-txt150,r-45-date-txt151,r-45-date-txt152,r-45-date-txt153,r-45-date-txt154,r-45-date-txt155,r-45-date-txt156,r-45-date-txt157,r-45-date-txt158,r-45-date-txt159,r-45-date-txt160,r-45-date-txt161,r-45-date-txt162,r-45-date-txt163,r-45-date-txt164,r-45-date-txt165,r-45-date-txt166,r-45-date-txt167,r-45-date-txt168,r-45-date-txt169,r-45-date-txt170,r-45-date-txt171,r-45-date-txt172,r-45-date-txt173,r-45-date-txt174,r-45-date-txt175,r-45-date-txt176,r-45-date-txt177,r-45-date-txt178,r-45-date-txt179,r-45-date-txt180,r-45-date-txt181,r-45-date-txt182,r-45-date-txt183,r-45-date-txt184,r-45-date-txt185,r-45-date-txt186,r-45-date-txt187,r-45-date-txt188,r-45-date-txt189,r-45-date-txt190,r-45-date-txt191,r-45-date-txt192,r-45-date-txt193,r-45-date-txt194,r-45-date-txt195,r-45-date-txt196,r-45-date-txt197,r-45-date-txt198,r-45-date-txt199,r-45-date-txt200,r-45-date-txt201,r-45-date-txt202,r-45-date-txt203,r-45-date-txt204,r-45-date-txt205,r-45-date-txt206,r-45-date-txt207,r-45-date-txt208,r-45-date-txt209,r-45-date-txt210,r-45-date-txt211,r-45-date-txt212,r-45-date-txt213,r-45-date-txt214,r-45-date-txt215,r-45-date-txt216,r-45-date-txt217,r-45-date-txt218,r-45-date-txt219,r-45-date-txt220,r-45-date-txt221,r-45-date-txt222,r-45-date-txt223,r-45-date-txt224,r-45-date-txt225,r-45-date-txt226,r-45-date-txt227,r-45-date-txt228,r-45-date-txt229,r-45-date-txt230,r-45-date-txt231,r-45-date-txt232,r-45-date-txt233,r-45-date-txt234,r-45-date-txt235,r-45-date-txt236,r-45-date-txt237,r-45-date-txt238,r-45-date-txt239,r-45-date-txt240,r-45-date-txt241,r-45-date-txt242,r-45-date-txt243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Neomorphus,1/3/2021,4,This,product,is,so,incredibly,easy,to,cook,with,and,the,flavor,is,spot,on,There,is,a,down,side,though,it,could,be,change,in,diet,My,fiancé's,farts,are,wicked,when,I,cook,for,him,using,this,product,I'm,talking,hours,upon,hours,he,even,asked,if,I,wanted,him,to,sleep,in,another,room,If,he,dutch,ovens,me,again,I,may,call,off,the,wedding,If,you're,OK,with,the,after,effects,then,I'd,say,get,this,product,Maybe,you,won't,have,these,side,effects,and,I'd,say,take,the,risk,because,it,is,quite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Vinpat,12/7/2020,5,This,is,delicious,I,have,used,it,to,make,homemade,empanadas,and,meat,eaters,couldn't,believe,it,was,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Helloitsme,11/23/2020,4,Good,for,why,I,nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,PK,11/21/2020,4,I'm,new,to,this,meatless,stuff,so,bear,with,me,It,was,really,good,for,tacos,But,its,not,as,tough,as,ground,beef,It,doesn't,hold,up,so,making,burgers,or,meatballs,But,the,ready,made,ones,if,thats,what,yo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Leslie Slade,11/3/2020,5,Used,this,for,a,vegan,“meat”,sauce,for,my,baked,spaghetti,It,was,a,hit,&,very,tasty,will,definitely,keep,this,on,my,go-to,list,of,plant-based,meat,altern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Dawn Simon,11/2/2020,5,He,vegetarian,finding,something,that,tastes,right,with,the,right,texture,is,hard,but,this,product,is,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Shonda ,9/28/2020,5,I,think,this,will,be,my,go,to,when,making,tacos,&,chilli,Taste,better,tha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,David,9/24/2020,5,I,love,this,plant,based,meat,so,healthy,and,less,greasy,compared,to,ground,beef,This,is,coming,from,a,person,who,doesn't,eat,no,other,meat,including,seafood,besides,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,DeLauwn,9/9/2020,5,Good,product,I,use,to,make,tacos,and,spaghetti,and,chili,I,do,not,miss,regular,beef,the,flavor,is,good,and,just,as,filling,as,red,meat,It,is,a,great,alternative,if,you,are,trying,to,cut,back,in,re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Azi,9/6/2020,5,awesome,taste,I,use,this,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,L. Pasten,9/2/2020,5,Taste,like,real,ground,meat!,I,made,this,in,bolognese,and,my,husband,could,not,even,tell,that,it,wasn’t,meat!I’m,going,to,make,sloppy,joes,with,it,next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,sofia jansson,8/13/2020,5,Made,chili,and,family,lov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Tanya Pratt,8/9/2020,5,I,love,this,so,much,Makes,great,tacos,and,spaghetti,sauce,I,like,to,put,it,in,a,sauce,pan,with,a,little,water,and,oil,let,the,water,cook,out,and,let,it,crisp,just,a,bit,Then,add,seasonings,or,sauces,I,make,Mock-o,Bell,tacos,Meat,eaters,can’t,tell,the,diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Lori Hall,8/6/2020,4,Tough,Needs,water,or,oil,when,cooking,Enough,for,a,few,meals,Did,an,Italian,veggie,pasta,with,a,cool,sauce,that,had,burgundy,wine,toda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,E. Garcia,8/6/2020,5,Until,I,found,Gardein,I,hated,meat,substitutes,They,always,tasted,gross,or,the,consistency,was,off,or,something,was,just,wrong,But,Gardein,nailed,it,This,stuff,is,so,good,I,mixed,it,with,vegetables,seasoning,and,made,tacos,for,the,family,Everyone,loved,it,Even,the,pickiest,eaters,among,us,I,also,like,that,it's,not,too,spicy,I,can't,handle,spicy,foods,and,I've,found,in,the,past,that,a,lot,of,meat,substitutes,are,just,shoved,with,spices,to,compensate,for,the,lack,of,flavor,But,this,stuff,tastes,exactly,like,you,would,expect,it,to,and,I,imagine,it,would,go,wonderfully,in,a,variety,of,recipes,Thanks,Gardein,for,making,a,meatless,option,that's,actually,del,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Shannon's Olde Shoppe,8/1/2020,5,I,was,pleasantly,surprised,by,this,product,I,am,a,new,vegan,and,I,like,to,use,this,to,substitute,for,beef,I,have,made,chili,spaghetti,stuffed,shells,and,tacos,I,have,also,made,slow,cooked,homemade,baked,beans,with,pineapple,and,this,mixture,to,replace,hamburger,I,even,fooled,my,boyfriend,who,is,a,heavy,meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,kmt123,7/8/2020,5,Texture,is,great!,Taste,is,delicious!,Used,to,make,tacos,and,was,similar,to,actual,groun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Amazon Customer,7/6/2020,5,I,love,this!,Tastes,great,I,didn't,notice,the,diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Penny Tyler,7/5/2020,5,I,wish,I,could,consume,this,stuff,without,becoming,the,living,incarnation,of,chemical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Alex's mommy,7/5/2020,5,Awesome,flavor,and,texture,Takes,dreading,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,andrew walters,6/29/2020,5,Treat,this,stuff,like,ground,beef,crumbles,add,your,favorite,seasoning,and,enjoy,I,made,tacos,last,weekend,and,they,were,delicious,Had,so,much,leftovers,that,I,made,a,half-dozen,small,burritos,too,Very,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Francis Williams,6/28/2020,5,This,stuff,is,great,I,use,in,a,lot,of,dishes,and,a,little,goes,a,long,way,I,believe,this,goes,twice,as,long,as,a,pound,of,beef,based,groun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
